21004,塔南高校前,34.9683346843,135.735229985
21005,市民防災センター前,34.9733039801,135.746019888
21006,葛野大路九条,34.9755169234,135.726110412
21007,高野橋東詰,35.0425245772,135.779473117
22001,七条大宮,34.989155202,135.749241558
22002,下総町,35.0408859556,135.759296924
22003,千本鞍馬口,35.0363939095,135.740279627
22004,塩小路橋,34.9861729901,135.768148541
22005,市立病院前,34.9961962919,135.735483681
22006,深草西浦町,34.9583309152,135.768297367
22007,葛野大路八条,34.9851414523,135.719910401
23001,七条御前通,34.9891332957,135.736975855
23002,下緑町,35.0497075178,135.74849447
23003,南区総合庁舎前,34.9762876059,135.746045804
23004,境谷センター前,34.961087131,135.668718926
23005,常徳寺前,35.0493602799,135.745467377
23006,東竹の里町,34.9556820311,135.67601893
23007,葛野大路高辻,35.0000812385,135.719640652
24001,七条河原町,34.9892530918,135.764206671
24002,下鳥羽,34.9386711246,135.742591851
24003,今出川大宮,35.0297541582,135.748847999
24004,墨染,34.9476126954,135.769592253
24005,常盤御池町,35.0232871672,135.71135141
24006,藤ノ森,34.9555534413,135.768685934
25001,七条西洞院,34.9892410193,135.755211113
25002,今出川浄福寺,35.0298506548,135.746065031
25003,大原野上里北ノ町,34.9510831724,135.690934347
25004,常磐野小学校前,35.0209651916,135.701710401
25005,松ケ崎大黒天,35.0517044699,135.785015873
25006,烏丸一条,35.0261620592,135.759347514
25007,藤森神社前,34.9509120548,135.770616321
26001,七瀬川町,34.9540788323,135.759778325
26002,下鴨東本町,35.0440965913,135.774003666
26003,伏見インクライン前,34.9462021711,135.765928344
26004,南春日町,34.9573992421,135.660445033
26005,大宮大門町,35.0525706689,135.746053125
26006,烏丸丸太町,35.0173750016,135.759492212
26007,裁判所前,35.0173967983,135.763889652
27001,三ノ宮,34.9738996953,135.688836027
27002,大宮田尻町,35.0569755939,135.746466304
27003,松ケ崎海尻町,35.0516381857,135.779472698
27004,烏丸今出川,35.0290708036,135.75934738
27005,西ノ京塚本町,35.0154768554,135.726781266
28001,三ノ宮街道,34.9725554545,135.689080207
28002,住吉,34.9429905662,135.757751004
28003,南横大路,34.9203373731,135.732021768
28004,大徳寺前,35.0407023855,135.747797248
28005,西丹波橋,34.9398658966,135.757531972
28006,鳴滝本町,35.028072813,135.706068434
29001,三宝寺,35.0317605152,135.703648743
29002,修学院道,35.0493383172,135.791996736
29003,南禅寺・永観堂道,35.0151839533,135.791022917
29004,大枝山町西,34.985729711,135.669940579
29005,広沢御所ノ内町,35.0210843438,135.690480856
29006,松室北河原町,34.996142329,135.689565192
29007,烏丸松原,34.9996902852,135.7596764
29008,西久宝寺町,34.95414531,135.776402358
30001,三条京阪前,35.0091621468,135.773177454
30002,南福西町三丁目,34.9547718782,135.683954507
30003,大門町,34.9889822674,135.724891366
30004,広芝町,35.0452146765,135.683950343
30005,松尾大社前,35.0006860894,135.687771521
30006,牛若,35.049987356,135.744125237
30007,西京極,34.9950675305,135.71201346
31001,三栖公園前,34.9327691256,135.751038699
31002,光華女子学園前,34.9961320229,135.719690718
31003,博物館三十三間堂前,34.9891664246,135.771592118
31004,天蓋公園前,34.9825039501,135.659101767
31005,西京極午塚町,34.9990504055,135.711755048
32001,三栖大黒町,34.9328581408,135.754040835
32002,双ケ丘,35.0200204033,135.712818467
32003,太秦小学校前,35.0116271079,135.708121966
32004,玄琢,35.0527451814,135.736703865
33001,三町,34.9352665097,135.742202512
33002,太秦映画村道,35.0196091314,135.709045993
33003,府立体育館前,35.0237203638,135.728441999
33004,玄琢下,35.0523318857,135.741098047
33005,西京極運動公園前,34.9959898069,135.714405803
33006,JR桂川駅前,34.9647788643,135.709448874
34001,上ノ町,34.9674462269,135.741773539
34002,八条中学前,34.9817111621,135.739536762
34003,史跡公園前,34.9700058968,135.694022414
34004,桂イノベーションパーク前,34.9778412209,135.68263411
34005,JR藤森駅前,34.9480457054,135.775996867
35001,上七軒,35.0292114855,135.738815218
35002,中書島,34.9274117543,135.758996174
35003,太秦東口,35.0136625478,135.710780068
35004,生田口,35.0142372843,135.694447842
35005,JR長岡京東口,34.9232369436,135.701329739
36001,上京区総合庁舎前,35.0292454307,135.756564409
36002,八条大宮,34.9844139681,135.749752789
36003,右京の里,34.9513662867,135.688078655
36004,太秦開日町,35.0209976561,135.696694539
36005,桂中学前,34.9875159221,135.692960502
37001,上堀川,35.0499462669,135.751496599
37002,中桂,34.9842689046,135.707064285
37003,八条油小路,34.9844584836,135.752503225
37004,右京ふれあい文化会館前,35.0154495888,135.717713021
37005,太秦開町,35.014629111,135.704418802
37006,桂坂センター前,34.9825236028,135.66637655
38001,上宮ノ前町,35.0201530702,135.793155733
38002,丸太町七本松,35.0184379243,135.739315895
38003,吉祥院堂ノ後町,34.9660800677,135.729066323
38004,奈須野,34.9560976149,135.742201553
38005,府立医大病院前,35.0235377066,135.769210094
38006,田中大久保町,35.0370673089,135.781583665
38007,西境谷町三丁目,34.9602398339,135.671966307
39001,上桂前田町,34.9883406107,135.69927069
39002,丸太町御前通,35.0186125336,135.73550762
39003,妙心寺北門前,35.0258369802,135.721031489
39004,桂坂中央,34.9858685266,135.666595573
39005,西墨染通,34.9493712021,135.75848415
40001,上桂御正町,34.9906288357,135.70230961
40002,丸太町智恵光院,35.0181136399,135.746493036
40003,吉祥院天満宮前,34.9734231603,135.736390683
40004,宇多野御屋敷町,35.0252140151,135.709673933
40005,桂坂口,34.9767972213,135.666718591
40006,田中樋ノ口町,35.0333145062,135.784208398
41001,上桂東ノ口,34.9907373486,135.703712488
41002,丹波橋,34.9398216138,135.768102929
41003,公会堂前,34.9745279194,135.691202329
41004,宇多野病院前,35.0273230514,135.702404495
41005,府立大学前,35.0438577637,135.766509743
41006,桂坂小学校前,34.9856286951,135.663640107
41007,百万遍,35.0288096792,135.779253517
41008,西大手筋,34.9329450125,135.758363388
42001,上桂西居町,34.9907068741,135.69862394
42002,久世七本松,34.9645597615,135.713356976
42003,安井西口,35.0135997117,135.716602087
42004,桂大橋,34.984185527,135.715150645
43001,上桂駅前,34.990587478,135.695887617
43002,六孫王神社前,34.9842837157,135.74722806
43003,吉祥院宮ノ西町,34.9827220072,135.720960786
43004,宝ケ池,35.0583206308,135.791802116
43005,桂小橋,34.9842408953,135.717494198
44001,上樋爪,34.92296173,135.722402196
44002,久世橋西詰,34.9641910026,135.720131625
44003,小松原児童公園前,35.0318477498,135.728746488
44004,桂滝川町,34.9767643924,135.712892064
44005,真如堂前,35.0195476641,135.79164222
44006,西大路三条,35.0083922017,135.731847366
45001,上池田町,35.032662607,135.793938537
45002,久世橋通大宮,34.9655466163,135.749253477
45003,吉祥院蒔絵町,34.9658078728,135.736912907
45004,小畑川公園北口,34.9679647656,135.675603899
45005,御土居,34.9817893465,135.744214092
45006,桂駅西口,34.9799105634,135.702187502
46001,上終町京都造形芸大前,35.0364067499,135.791655554
46002,久我,34.9455289551,135.733534149
46003,吉祥院車道町,34.9761148027,135.729224293
46004,山越東町,35.0237534738,135.698366356
46005,御室仁和寺,35.028061005,135.713806514
46006,梅ノ宮神社前,35.0024666433,135.695400999
46007,神宮道,35.0092925224,135.782757791
47001,上賀茂御薗橋,35.0569756464,135.749471693
47002,神泉苑前,35.0109529639,135.748227166
47003,西大路四条,35.0035196688,135.731931139
48001,上賀茂松本町,35.0539184925,135.763287964
48002,御香宮前,34.9329863991,135.768028389
48003,棒鼻,34.9467011253,135.758409418
48004,福西遺跡公園前,34.9630401987,135.678192883
48005,西大路松原,34.9986373878,135.732068047
49001,上賀茂榊田町,35.0537872683,135.767145067
49002,九条大宮,34.9793146721,135.749291923
49003,唐戸町,34.9761150149,135.741370617
49004,峰ケ堂町三丁目,34.9825909731,135.672086795
49005,新林公団住宅前,34.9662504364,135.670110712
49006,植物園北門前,35.0510520217,135.763313039
50001,上賀茂橋,35.0534821643,135.754549571
50002,四条中新道,35.0036066182,135.740697768
50003,新葵橋,35.0331732017,135.770685222
50004,樋爪口,34.9270422401,135.722526803
50005,立命館西園寺記念館前,35.0390192655,135.727438767
51001,上賀茂石計町,35.0538294402,135.759748762
51002,北山駅前,35.0514437716,135.767292746
51003,四条西洞院,35.0036925928,135.755673715
51004,月読橋,34.9890463461,135.728199477
51005,西板橋,34.9374583871,135.756554525
52001,上賀茂菖蒲園町,35.0539812843,135.756527467
52002,九条駅前,34.9795643824,135.759677327
52003,国道中山,34.9703310834,135.67806778
52004,西洞院仏光寺,35.001014926,135.755173658
53001,上賀茂豊田町,35.0574760278,135.763240055
53002,乾隆校前,35.0342359629,135.741257284
53003,国道大手筋,34.9326833141,135.74540006
53004,樫原水築町,34.9731500802,135.693557891
53005,西洞院松原,34.9984435901,135.755184636
54001,上野橋,34.9945899917,135.702101111
54002,北白川仕伏町,35.0319791376,135.796279929
54003,国道沓掛口,34.9735858014,135.669134983
54004,水垂町,34.9129789655,135.716106539
54005,竹田駅西口,34.957094941,135.755845124
54006,西竹の里町,34.9572681164,135.669941889
55001,上高野,35.0639428457,135.790823188
55002,二条城前,35.0136860368,135.751645812
55003,北白川別当町,35.0327287527,135.791558065
55004,木辻南町,35.0195019748,135.723278761
55005,河原町三条,35.0100951399,135.768952484
55006,第二回生病院前,34.9635373414,135.690994519
55007,西賀茂車庫前,35.0637022595,135.744660589
56001,上鳥羽,34.9655573886,135.745826039
56002,国道赤池,34.9462908013,135.745301803
56003,河原町丸太町,35.017516237,135.769063911
56004,等持院南町,35.0259900254,135.724558745
57001,上鳥羽塔ノ森,34.9463091291,135.73873332
57002,二条駅前,35.0115919092,135.742649266
57003,国際会館駅前,35.0646816092,135.784990305
57004,札ノ辻,34.9760708765,135.761801867
57005,等持院道,35.0259781232,135.726903384
57006,西院巽町,35.0034751504,135.729014717
58001,上鳥羽小学校前,34.9642998805,135.742432268
58002,北白川校前,35.0302214085,135.791483325
58003,城ケ前町,34.9625639553,135.742443208
58004,河原町松原,34.9989624188,135.767636912
58005,紅葉町,34.9480257342,135.688470498
58006,谷ケ辻町,35.0069353312,135.682632771
59001,上鳥羽村山町,34.9656994542,135.74090783
59002,京大農学部前,35.0285407025,135.78370952
59003,十条新町,34.9732596855,135.757505492
59004,堀川三条,35.0085531155,135.751754539
59005,嵯峨嵐山駅前,35.0204668518,135.680796356
59006,法然院町,35.0221830266,135.793547329
59007,野々神町,35.0515295417,135.770561776
60001,下嵯峨,35.014270732,135.683706566
60002,川勝寺,34.9887293552,135.71882527
60003,東山仁王門,35.0117889285,135.778351598
60004,肥後町,34.9361336744,135.758532505
61001,下津林中島,34.9698652335,135.7156146
61002,京都産大前,35.0715803088,135.75596462
61003,堀川寺ノ内,35.0336697929,135.75191398
61004,東新林町,34.9680504433,135.673577147
61005,洛陽工業高校前,34.9781980433,135.736671495
61006,花の舞公園前,34.985729648,135.666329768
61007,馬町,34.9926274999,135.77483605
62001,下鳥田町,35.0441189763,135.751655271
62002,境谷大橋,34.9651645117,135.675726629
62003,常盤・嵯峨野高校前,35.020878452,135.704957747
62004,東高縄町,35.0471015178,135.751619331
62005,清水町,35.0415345591,135.686500217
62006,葵橋西詰,35.0307201137,135.769709944
63001,下鳥羽城ノ越町,34.940691343,135.745202236
63002,南太秦,35.0079165606,135.706544573
63003,壬生寺道,35.0035643817,135.744396463
63004,松ノ下町,35.0415358761,135.761907344
63005,清水道,34.9976074768,135.776972143
63006,藤森神社,34.9490459257,135.770883302
63007,高雄小学校前,35.0466033981,135.682875063
64001,下鴨神社前,35.038989667,135.770918213
64002,大宮松原,34.9992235683,135.749169489
64003,烏丸五条,34.9961967149,135.759701504
64004,西ノ京円町,35.0185907493,135.731821927
65001,中ノ橋五条,34.9961093477,135.727015417
65002,大将軍,35.0238202421,135.73162748
65003,松ケ崎駅前,35.0515513106,135.774955938
65004,烏丸御池,35.0108002074,135.759640086
65005,西ノ京馬代町,35.0192069061,135.725486702
65006,鳥羽大橋北詰,34.9566618634,135.74556822
66001,中久世,34.9592435597,135.716959366
66002,修学院離宮道,35.0525714825,135.792632367
66003,南福西町,34.9591356049,135.68548954
66004,大石橋,34.9795872105,135.761107318
66005,熊野神社前,35.0173970517,135.778402335
67001,中久世一丁目,34.9601548338,135.712785421
67002,元町,35.0499679996,135.753816266
67003,南福西町二丁目,34.9562691632,135.687175726
67004,天神公園前,35.0364917623,135.751534104
67005,物集女,34.9642545686,135.695671848
67006,鷹峯源光庵前,35.0541761422,135.73209046
68001,中央公園南口,34.9567464355,135.68024378
68002,八丁畷,34.930536137,135.74278646
68003,原谷農協前,35.0446065941,135.716855611
68004,太秦天神川駅前,35.0108775589,135.716627155
68005,府庁前,35.0173857935,135.755600396
68006,板橋,34.9375225712,135.767492197
68007,西京極小学校前,34.9881131336,135.719860351
69001,丸太町京阪前,35.0175499289,135.773896397
69002,吉祥院壱ノ段町,34.979011506,135.723610459
69003,妙心寺前,35.0197623089,135.720143176
70001,久世大藪町,34.9516478621,135.721156423
70002,宮ノ前町,35.017983167,135.793364149
70003,府道横大路,34.9270837474,135.739100925
70004,桂御陵坂,34.9819607167,135.678994889
70005,西大橋西詰,34.9922150833,135.705519992
71001,久世工業団地前,34.9516252032,135.727822537
71002,内田町,35.004355337,135.684660721
71003,宮前橋西詰,34.909529864,135.7146181
71004,桂徳大寺,34.9868630141,135.705361835
71005,直違橋一丁目,34.9542537093,135.771299694
72001,久世橋東詰,34.9661321009,135.72651445
72002,吉祥院嶋高町,34.9600021434,135.729577644
72003,富ノ森,34.9167124995,135.728190864
72004,桂消防署前,34.9800191674,135.707217468
72005,西大路七条,34.9891885431,135.732398316
73001,久世橋通新町,34.9695524183,135.757678176
73002,出町柳駅前,35.0303621487,135.772699073
73003,山ノ内,35.008324791,135.723826119
73004,桂高校前,34.9731198621,135.70315129
74001,久世橋通油小路,34.9669245844,135.754272525
74002,山ノ内御池,35.010908033,135.721692927
74003,石原団地前,34.9619658976,135.72752803
75001,久世殿城町,34.9516477858,135.716787202
75002,山ノ前町,35.056001215,135.741072908
75003,桃山中学前,34.9412776286,135.768323122
75004,西大路九条,34.9781111807,135.732874064
76001,久我の杜,34.9344633842,135.726920624
76002,出雲路橋,35.0381639104,135.765485785
76003,岡崎神社前,35.0166692138,135.787995739
76004,梅小路公園前,34.9891659713,135.745641578
76005,神川出張所前,34.9419268853,135.732925643
77001,久我石原町,34.947679169,135.723965622
77002,動物園前,35.0136225794,135.783906608
77003,吉祥院長田町,34.9673266123,135.726527421
77004,御経坂,35.0517026207,135.679139249
77005,福王子,35.0287780657,135.708949024
78001,九条七本松,34.9784259078,135.738256631
78002,北大路バスターミナル,35.0439661074,135.758221566
78003,新林センター前,34.9684419987,135.666424945
78004,植物園前,35.0438165091,135.764399448
78005,西大路花屋町,34.9926267568,135.7322875
79001,九条河原町,34.9796089546,135.764085598
79002,四条京阪前,35.0038231053,135.773091985
79003,新間ノ町二条,35.0136636825,135.775751894
79004,竜安寺前,35.0324996654,135.719955966
79005,西寺町,34.9523204214,135.7763775
80001,九条車庫前,34.9794677768,135.756224924
80002,北山橋東詰,35.0505734974,135.758990503
80003,四条御前通,35.0036065444,135.736472841
80004,旭ケ丘,35.0471457785,135.739778951
80005,横大路,34.9307747659,135.738906549
80006,竹田久保町,34.9631913947,135.761900119
81001,九条近鉄前,34.9793700562,135.752535985
81002,四条高倉,35.0036731882,135.762606751
81003,月輪,34.9764626709,135.768332334
81004,樫原,34.9745507739,135.694143723
81005,竹田城南宮道,34.9516702177,135.759142628
82001,二条駅西口,35.0112110538,135.740638812
82002,土天井町,35.0508562309,135.734334343
82003,嵐山天龍寺前,35.0153121752,135.677285607
82004,河原町五条,34.9958713644,135.766270001
82005,築山,34.961219361,135.722450347
83001,五丁橋,34.9703625823,135.741810318
83002,北白川小倉町,35.0331398894,135.787589209
83003,地蔵前,34.9585279211,135.742810113
83004,河原町今出川,35.0291675567,135.769660103
83005,糺ノ森,35.0370139625,135.770964966
83006,角倉町,35.0139235056,135.681338056
84001,五条京阪前,34.9955470018,135.768967264
84002,坊町,34.959353053,135.774496888
84003,東側町,34.9870074787,135.715353415
84004,河原町十条,34.9741407835,135.763744072
84005,警察学校前,34.9652105977,135.768393625
85001,五条坂,34.9941019712,135.775861286
85002,北福西町,34.9624316132,135.682293043
85003,嵯峨中学前,35.0209345433,135.685084172
85004,東元町,35.0501178013,135.757696159
85005,河原町正面,34.9922909616,135.764218447
85006,赤池,34.946398166,135.742983185
86001,五条壬生川,34.9962409825,135.746666556
86002,北福西町一丁目,34.9648618564,135.679289708
86003,東北園町,35.0480794406,135.773859189
86004,油小路丹波橋,34.9413185521,135.75147663
86005,納所北城堀,34.9109849243,135.722208541
86006,車折神社前,35.0144010136,135.689492746
87001,五条西洞院,34.9962736833,135.755184736
87002,北野中学前,35.0217371341,135.731771869
87003,近衛通,35.02120523,135.77853451
88001,五条高倉,34.9961099758,135.762973819
88002,北野天満宮前,35.0276816379,135.734996161
88003,城南宮,34.9515170223,135.745424163
88004,嵯峨小学校前,35.0198255604,135.676090832
88005,泉涌寺道,34.9824061279,135.773643036
88006,近鉄上鳥羽口駅前,34.9660132044,135.75238364
89001,京大正門前,35.0256209812,135.778606995
89002,十条大宮,34.9733040481,135.749914954
89003,野々宮,35.017917132,135.676454389
90001,京橋,34.9309920894,135.758755168
90002,十条油小路,34.9732932608,135.754074775
90003,東土川橋,34.9476975412,135.719938178
90004,野田町,34.9731198304,135.701335025
91001,京福妙心寺駅前,35.0265757705,135.718323347
91002,嵯峨瀬戸川町,35.0202530649,135.678966017
91003,東天王町,35.0167028968,135.790728816
91004,洛北高校正門前,35.0460190521,135.770806148
91005,金閣寺道,35.0390855556,135.733323692
92001,京阪中書島・伏見港公園,34.9259535781,135.759060263
92002,塩小路高倉,34.9872470007,135.762607508
92003,帷子ノ辻,35.0148568817,135.70063655
92004,葛野大路御池,35.0108667476,135.717823889
92005,高雄,35.0561714404,135.673913783
93001,今宮神社前,35.0449542103,135.741536711
93002,南工業団地前,34.9447898931,135.722281867
93003,大原野小学校前,34.9543994624,135.667414009
93004,平和台町,34.9852050302,135.696131984
93005,烏丸七条,34.9892530138,135.759737626
93006,蚕ノ社,35.0118192326,135.713257169
94001,今熊野,34.9859007618,135.774081228
94002,南広町,35.0037026978,135.712452471
94003,大宮五条,34.9963158795,135.749180455
94004,松ケ崎橋,35.051529856,135.788555059
94005,烏丸下立売,35.0193268451,135.759308777
94006,衣笠氷室町,35.0416013995,135.723888581
95001,伊織町,35.0367755576,135.787674756
95002,大宮交通公園前,35.052529417,135.744100177
95003,平岡八幡前,35.038182092,135.688524926
95004,烏丸下長者町,35.021977395,135.759308655
95005,衣笠総門町,35.0363383941,135.729516634
95006,高雄病院前,35.03711023,135.693043933
96001,伏見警察署前,34.9357440595,135.75116008
96002,大宮小野堀町,35.0551756017,135.743845077
96003,松ケ崎泉川町,35.0481239789,135.776325343
96004,烏丸二条,35.0141527095,135.759614962
97001,伯楽町,35.0188521843,135.728111306
97002,南松ノ木町,34.9763096094,135.763877434
97003,大宮総門口町,35.0581472862,135.743977318
97004,平田町,34.971861171,135.694047271
97005,烏丸六条,34.9934517869,135.759737433
97006,西ノ京藤ノ木町,35.0154106203,135.724048191
97007,高鼻町,35.0351877869,135.697254811
98001,佛教大学前,35.0440210863,135.738265554
98002,南田町,35.023516467,135.795122665
98003,大枝山町東,34.9859543002,135.671648316
98004,烏丸札ノ辻,34.9760925313,135.759666627
98005,鷹峯上ノ町,35.0483185613,135.736118173
99001,僧坊町,34.9580511358,135.776035459
99002,大覚寺,35.0273779555,135.67816495
99003,広沢池・佛大広沢校前,35.025845063,135.687656427
99004,松尾大利町,34.9913903128,135.692935353
99005,牛ケ瀬,34.9707429641,135.716700608
100001,免許試験場前,34.9245446769,135.722697237
100002,原谷,35.0443038863,135.715830321
100003,太子道,35.0155626572,135.731858952
100004,庚申前,35.0082606965,135.719615305
100005,松尾橋,35.0022170206,135.691617686
100006,猿田彦橋,35.0094855715,135.716773679
100007,黒橋,35.0162795143,135.71534554
101001,出世稲荷前,35.0156713325,135.742563363
101002,小渕町,35.0239755435,135.678271459
101003,桂駅東口,34.9796946986,135.703834514
102001,出雲路俵町,35.0367643261,135.766401551
102002,山越中町,35.0256141271,135.696269
102003,桜木町,35.0350917772,135.729502582
102004,神光院前,35.061141771,135.74395221
102005,西大路五条,34.996228786,135.732164733
103001,出雲路神楽町,35.0347561199,135.767743782
103002,岡崎道,35.0171356892,135.784673521
103003,御所ノ口,35.0549997327,135.675525009
103004,梅津段町,35.0036830728,135.706763944
103005,神川小学校前,34.9387598992,135.731825602
103006,西大路八条,34.9840892576,135.732532012
104001,加茂川中学前,35.0543511548,135.751374878
104002,吉祥院運動公園前,34.9690072112,135.726577256
104003,梅津石灘町,35.0022498202,135.705788619
104004,神殿町,35.0493379445,135.770661702
105001,勝山町,34.9475668379,135.69159526
105002,岩ノ本町,34.9607412353,135.742543117
105003,福西竹の里,34.9551851858,135.680243852
105004,西大路御池,35.0109635382,135.73187219
106001,勧進橋,34.969615421,135.762985871
106002,吉祥院高畑町,34.9706348036,135.735474026
106003,岩倉大鷺町,35.0644613844,135.786674203
106004,御薗口町,35.0588417745,135.75074103
106005,梅津西浦町,35.0032467811,135.698525704
107001,北上久世,34.9686261735,135.714136891
107002,岩倉操車場前,35.0650916518,135.781988147
107003,御陵町,34.9797910114,135.690530504
108001,北園町,35.0475803005,135.770734471
108002,同志社前,35.0291034055,135.762203031
108003,峰ケ堂町一丁目,34.9844983515,135.673626302
108004,教育大学前,34.9486098257,135.77361965
109001,北大路堀川,35.0407133145,135.751753058
109002,新林中通,34.9705479686,135.671234559
109003,稲荷大社前,34.9687801054,135.768430347
109004,西大路駅前,34.9796387925,135.732726423
110001,北大路新町,35.0426880023,135.755513516
110002,四条中学前,35.0034446923,135.724865757
110003,新町御池,35.0108229296,135.75660106
110004,立命館大学前,35.0347336731,135.726121796
110005,西寺前,34.9816916033,135.737645642
111001,北大路駅前,35.0436525764,135.759296796
111002,四条堀川,35.0036621428,135.75198805
111003,樋爪町,34.9167796388,135.720671957
112001,北木ノ畑町,35.0468853398,135.736923283
112002,国道三ノ宮,34.9763419283,135.68850608
112003,樫原小学校前,34.9731306097,135.696718435
112004,竹田浄菩堤院町,34.9514542657,135.755798721
